p	chaves	676	675
v	3226		0.0108	0.0326	0.0000	73
v	1757		0.0026	0.0079	0.0000	0
v	502		0.0000	0.0000	0.0000	0
v	3773		0.0066	0.0197	0.0000	0
v	4102		0.0051	0.0153	0.0000	0
v	4085		0.0072	0.0217	0.0000	0
v	1595		0.0105	0.0316	0.0000	0
v	4063		0.0292	0.0878	0.0000	58
v	986		0.0079	0.0237	0.0000	0
v	2068		0.0059	0.0178	0.0000	0
v	2064		0.0183	0.0552	8.0460	0
v	2650		0.0165	0.0498	0.0000	1
v	272		0.0031	0.0094	0.0000	0
v	3668		0.0020	0.0059	0.0000	0
v	3669		0.0026	0.0079	0.0000	15
v	2742		0.0005	0.0015	0.0000	62
v	1147		0.0000	0.0000	0.0000	0
v	240		0.0028	0.0084	1.1494	0
v	4062		0.0015	0.0044	0.0000	0
v	678		0.0025	0.0074	14.9425	0
v	4067		0.0026	0.0079	0.0000	0
v	100		0.0031	0.0094	24.1379	0
v	88		0.0226	0.0681	10.3448	0
v	1933		0.0038	0.0113	0.0000	0
v	3973		0.0157	0.0473	21.8391	1
v	3227		0.0018	0.0054	0.0000	0
v	250		0.0102	0.0306	10.3448	0
v	531		0.0249	0.0750	12.6437	34
v	161		0.0183	0.0552	11.4943	0
v	943		0.0185	0.0557	13.7931	0
v	231		0.0180	0.0543	11.4943	0
v	1754		0.0180	0.0543	5.7471	0
v	3808		0.0031	0.0094	0.0000	26
v	1090		0.0000	0.0000	0.0000	0
v	4139		0.0054	0.0163	0.0000	0
e	2539		1851	0
e	1851		3408	0
e	3408		2480	0
e	2480		1103	0
e	1103		1105	0
e	1105		1220	0
e	1220		374	0
e	374		1075	0
e	1075		1425	1
e	1425		2595	0
e	2595		349	0
e	349		220	0
e	220		780	1
e	780		1527	0
e	349		3119	0
e	3119		2751	0
e	2751		1883	1
e	1883		3694	0
e	3694		3693	0
e	3119		3120	0
e	3120		3121	0
e	3121		1011	0
e	1011		67	0
e	67		779	1
e	779		2761	0
e	2761		2762	0
e	1011		1010	0
e	1010		1594	0
e	1594		472	1
e	472		4119	0
e	3120		3451	0
e	2595		388	0
e	388		1882	1
e	1882		1528	0
e	374		1459	0
e	1459		408	0
e	408		404	0
e	404		2756	0
e	2756		2757	0
e	2757		782	0
e	782		1670	1
e	1670		3078	0
e	2757		2445	0
e	2445		2440	0
e	2440		3597	0
e	3597		3596	0
e	3596		999	0
e	999		1000	0
e	1000		1534	0
e	1534		3370	0
e	3370		597	0
e	597		2452	0
e	2452		898	0
e	898		799	0
e	799		1865	0
e	1865		576	0
e	576		2503	0
e	2503		3312	0
e	3312		2996	0
e	2996		1364	0
e	1364		2194	0
e	2194		686	0
e	2194		3616	0
e	3616		332	1
e	332		2822	0
e	2822		1791	0
e	1791		1789	0
e	2822		2583	0
e	2194		3618	0
e	3618		2197	0
e	2197		2312	0
e	2312		3750	0
e	2312		3747	0
e	2312		4096	0
e	4096		4097	0
e	4097		4101	0
e	4097		3027	0
e	2197		2343	0
e	2343		2338	0
e	2338		601	0
e	601		608	0
e	601		1250	0
e	1250		1249	0
e	2338		2390	0
e	2338		3513	0
e	2197		3573	0
e	3618		3850	0
e	3618		3860	0
e	1364		3243	0
e	2996		3413	0
e	3413		1549	0
e	1549		1552	0
e	1552		1956	0
e	3413		1258	0
e	2996		3411	0
e	3411		3412	0
e	3412		750	0
e	750		473	1
e	473		512	0
e	3312		3883	0
e	3883		2230	1
e	2230		2629	0
e	2629		2638	0
e	2638		1658	0
e	1658		924	0
e	2638		1659	0
e	2638		963	0
e	1865		3389	0
e	3389		3388	0
e	1000		2267	0
e	2267		2395	0
e	2395		3741	0
e	3741		2322	0
e	2322		1369	1
e	1369		1663	0
e	1663		1524	0
e	1524		2438	0
e	2438		153	0
e	153		3755	0
e	3755		3756	0
e	3756		2553	0
e	2553		1434	0
e	2553		1629	0
e	1629		234	0
e	1629		1631	0
e	1629		255	0
e	2553		1812	0
e	3755		1194	0
e	153		4053	0
e	153		4045	0
e	1524		1523	0
e	3741		3228	0
e	3228		3224	0
e	3224		1174	0
e	1174		1175	0
e	1175		3712	0
e	3712		3710	0
e	3710		4127	0
e	4127		4128	0
e	4128		4130	0
e	4130		3936	0
e	3936		2042	0
e	2042		452	0
e	452		698	0
e	698		697	0
e	697		2779	0
e	2779		2041	1
e	2041		1587	0
e	1587		1588	0
e	1587		3703	0
e	697		3234	0
e	3234		19	1
e	19		1787	0
e	1787		2866	0
e	2866		3109	0
e	3109		1193	0
e	1193		3959	0
e	3959		2572	0
e	2572		1690	1
e	1690		596	0
e	596		103	0
e	103		1017	1
e	1017		2066	0
e	2066		2065	0
e	596		1289	0
e	1289		2001	0
e	2001		482	1
e	482		154	0
e	154		2067	0
e	2067		574	0
e	574		338	0
e	338		487	0
e	487		1071	0
e	1071		638	1
e	638		203	0
e	203		1732	0
e	1732		1559	0
e	1559		4126	0
e	4126		1942	1
e	1942		486	0
e	486		485	0
e	485		484	0
e	484		483	0
e	1732		1871	0
e	1871		901	1
e	901		4112	0
e	4112		1062	0
e	1062		1114	1
e	1114		2183	0
e	4112		1593	0
e	1593		1501	0
e	1501		590	0
e	590		589	0
e	589		4005	0
e	4005		4004	0
e	4005		3050	0
e	590		2851	0
e	2851		1672	1
e	1672		989	0
e	989		990	0
e	990		991	0
e	991		992	0
e	992		993	0
e	993		994	0
e	993		4048	0
e	991		1788	0
e	1788		1294	0
e	1294		1790	0
e	1790		1801	0
e	1801		723	0
e	723		132	0
e	132		2232	0
e	132		3786	0
e	3786		841	0
e	3786		2392	0
e	723		1081	0
e	1790		2694	0
e	2694		2693	0
e	1294		2820	0
e	990		1116	0
e	487		3783	0
e	2067		3855	0
e	3855		126	1
e	126		3493	0
e	3493		3489	0
e	1289		3359	0
e	3359		1650	1
e	1650		1495	0
e	1495		2840	0
e	2840		2863	0
e	2863		1063	0
e	1063		1060	0
e	1060		3018	0
e	3018		3019	0
e	3019		3626	0
e	3626		2642	0
e	2642		4055	0
e	4055		280	0
e	280		1993	1
e	1993		1228	0
e	4055		3590	0
e	3590		2000	0
e	2000		1339	1
e	1339		1095	0
e	1095		1093	0
e	1093		1086	0
e	1086		1083	0
e	1083		1082	0
e	1083		1361	0
e	1361		1362	0
e	1362		4155	0
e	4155		2717	0
e	2717		4145	0
e	4155		3920	0
e	3920		3332	0
e	3920		3770	0
e	3770		3775	0
e	3775		1930	0
e	3770		3848	0
e	1086		4080	0
e	1093		2149	0
e	2149		2147	0
e	2147		2146	0
e	2146		2144	0
e	2144		2143	0
e	2143		2142	0
e	2142		2141	0
e	2141		2140	0
e	2140		2139	0
e	2139		2138	0
e	2138		2137	0
e	2137		2136	0
e	2136		2135	0
e	2135		2134	0
e	2134		2133	0
e	2133		2132	0
e	2132		2131	0
e	2131		2130	0
e	1095		2269	0
e	2269		2270	0
e	2270		731	0
e	731		730	0
e	730		729	0
e	729		3522	0
e	729		721	0
e	2270		2271	0
e	3590		3589	0
e	3589		1225	1
e	1225		3527	0
e	3626		3164	0
e	3164		297	1
e	297		3642	0
e	3642		3581	0
e	3581		4114	0
e	4114		2040	0
e	2040		2039	0
e	2040		3603	0
e	3603		3601	0
e	3601		3600	0
e	3600		3599	0
e	3599		1994	1
e	1994		98	0
e	98		99	0
e	98		1845	0
e	1845		1030	1
e	1030		2964	0
e	4114		4116	0
e	3642		3641	0
e	3641		177	0
e	177		3566	0
e	3566		3568	0
e	3568		3570	0
e	3570		3576	0
e	3018		3374	0
e	3374		49	1
e	49		1004	0
e	1063		3935	0
e	3935		778	1
e	778		1949	0
e	2863		2633	0
e	2633		1354	1
e	1354		66	0
e	66		65	0
e	3959		2937	0
e	2937		1444	1
e	1444		668	0
e	668		671	0
e	671		673	0
e	673		674	0
e	674		1884	1
e	1884		3143	0
e	3143		3046	0
e	673		3331	0
e	3331		1585	1
e	1585		2924	0
e	2924		2923	0
e	668		877	0
e	877		468	1
e	468		1476	0
e	1193		4143	0
e	4143		1179	1
e	1179		1478	0
e	3109		1819	0
e	1819		2037	1
e	2037		1310	0
e	2866		3276	0
e	3276		874	1
e	874		3059	0
e	3059		3058	0
e	3058		3057	0
e	3057		3056	0
e	3056		3055	0
e	3055		3054	0
e	3054		3053	0
e	1787		3687	0
e	3687		1714	1
e	1714		2723	0
e	2723		2912	0
e	2912		2920	0
e	2920		2921	0
e	2921		3547	0
e	3547		464	0
e	464		607	1
e	607		904	0
e	904		2342	0
e	2342		926	0
e	926		942	0
e	942		944	0
e	944		3542	0
e	3542		3539	0
e	3539		3532	0
e	3532		2376	0
e	2376		2655	0
e	2655		1627	0
e	1627		3159	0
e	3159		3092	0
e	3092		3093	0
e	3093		3095	0
e	2342		1122	0
e	904		3772	0
e	3772		3771	0
e	3771		3009	0
e	3009		3011	0
e	3547		1270	0
e	1270		2422	0
e	2422		1048	0
e	1048		115	0
e	115		2036	0
e	2036		925	0
e	925		2291	0
e	2291		2038	0
e	2038		2948	0
e	2948		2953	0
e	2953		2954	0
e	2954		2958	0
e	2958		2960	0
e	2960		2963	0
e	2963		2968	0
e	2968		2970	0
e	1270		4148	0
e	4148		2670	0
e	2670		1188	1
e	1188		2008	0
e	2723		3171	0
e	3171		3173	0
e	698		3865	0
e	3865		880	1
e	880		3304	0
e	452		1162	0
e	4130		4135	0
e	4135		1003	0
e	1003		981	1
e	981		739	0
e	739		3897	0
e	4135		4137	0
e	4137		2443	0
e	2443		2208	0
e	2208		2398	0
e	2398		2399	0
e	2399		3443	0
e	3443		3442	0
e	3442		1079	0
e	1079		1078	0
e	1078		3651	0
e	3651		168	0
e	168		3749	0
e	3749		1108	0
e	1108		787	0
e	787		369	0
e	369		1236	0
e	1236		3450	0
e	787		3946	0
e	3946		712	0
e	712		851	1
e	851		1481	0
e	1481		1581	1
e	1581		110	0
e	110		111	0
e	3946		3943	0
e	3943		3103	0
e	3103		2371	0
e	2371		3005	0
e	3005		2917	0
e	3005		3823	0
e	3823		1429	1
e	1429		2217	0
e	2217		2233	0
e	2233		1165	0
e	1165		2716	0
e	2716		2720	0
e	3005		2292	0
e	2292		2284	0
e	2284		3864	0
e	3864		1420	1
e	1420		458	0
e	458		996	0
e	996		828	1
e	828		3397	0
e	2284		2281	0
e	2281		2279	0
e	2279		2278	0
e	2278		101	0
e	2278		2364	0
e	2364		2878	0
e	2878		135	1
e	135		1995	0
e	1995		715	0
e	715		2172	0
e	2172		3257	0
e	3257		3742	0
e	2364		1818	0
e	1818		1822	0
e	1822		1462	0
e	1462		1664	1
e	1664		4107	0
e	4107		4069	0
e	4069		2872	0
e	2872		2868	0
e	2868		1274	1
e	1274		4034	0
e	4034		3924	0
e	3924		1452	0
e	1822		2604	0
e	1822		311	0
e	311		318	0
e	318		684	0
e	684		2481	0
e	2481		497	0
e	497		498	0
e	498		1414	0
e	498		2599	0
e	2599		1772	0
e	1772		2466	0
e	2466		2467	0
e	2467		2973	0
e	2973		1762	0
e	1762		1755	0
e	1755		1753	0
e	1753		373	0
e	373		726	1
e	726		3188	0
e	3188		1800	0
e	1800		1431	1
e	1431		1482	0
e	1482		1480	0
e	1480		1479	0
e	1479		1477	0
e	1477		1036	0
e	1036		3286	0
e	3286		2110	0
e	3286		3288	0
e	3286		230	0
e	1036		3336	0
e	1036		2259	0
e	1477		3350	0
e	3350		3345	0
e	3188		1805	0
e	3188		3261	0
e	3261		3264	0
e	3264		3265	0
e	3265		565	0
e	565		562	0
e	1753		2729	0
e	2729		2728	0
e	2728		3961	0
e	3961		3962	0
e	3962		3964	0
e	2728		1709	0
e	1709		1708	0
e	2973		3644	0
e	3644		71	0
e	71		685	0
e	685		2124	1
e	2124		4003	0
e	2467		2886	0
e	2886		457	0
e	457		1263	0
e	1263		2552	0
e	2552		1087	1
e	1087		2555	0
e	2467		2114	0
e	2599		2652	0
e	318		1792	0
e	1792		1795	0
e	1795		1796	0
e	1796		2203	0
e	2364		392	0
e	2278		2417	0
e	2417		897	1
e	897		4064	0
e	4064		3782	0
e	3782		176	1
e	176		1301	0
e	1301		3571	0
e	3571		146	0
e	3571		148	0
e	3571		207	0
e	4064		3945	0
e	4064		4060	0
e	4060		3623	0
e	3623		165	0
e	165		164	0
e	164		1987	1
e	1987		431	0
e	431		427	0
e	427		703	0
e	703		130	0
e	130		1199	0
e	1199		2780	0
e	2780		1101	1
e	1101		3122	0
e	3122		2378	0
e	2378		1834	0
e	1834		2214	0
e	2214		1018	0
e	2214		1990	0
e	2214		834	0
e	2378		2946	0
e	2946		3210	0
e	2378		3966	0
e	3966		2859	0
e	130		1703	0
e	1703		1699	0
e	431		3194	0
e	3194		1485	1
e	1485		2882	0
e	3623		1940	0
e	1940		1683	1
e	1683		3734	0
e	3734		3752	0
e	3752		2	0
e	2		1278	0
e	1278		1279	0
e	1279		948	0
e	948		940	0
e	4060		997	0
e	997		3745	0
e	3745		3744	0
e	3442		2003	0
e	2003		1725	1
e	1725		539	0
e	2208		3728	0
e	3728		727	1
e	727		224	0
e	404		3993	0
e	404		3995	0
e	3995		2345	0
e	2345		2675	0
e	2675		166	0
e	166		1611	1
e	1611		2594	0
e	2594		40	0
e	40		987	0
e	987		3676	0
e	3676		3684	0
e	3684		3608	0
e	3608		393	1
e	393		97	0
e	97		4100	0
e	4100		1203	0
e	4100		1219	0
e	4100		1217	0
e	1217		1216	0
e	1216		2939	0
e	2939		2770	0
e	1216		3678	0
e	3678		3673	0
e	97		1200	0
e	3684		4081	0
e	987		1740	0
e	40		2577	0
e	2594		3428	0
e	2675		2676	0
e	2675		2942	0
e	2942		61	0
e	61		444	1
e	444		3296	0
e	3296		3982	0
e	3982		5	0
e	5		2469	0
e	2469		3226	0
e	3226		1757	0
e	1757		502	1
e	502		3773	0
e	3773		4102	0
e	4102		4085	0
e	4085		1595	0
e	1595		4063	0
e	4063		986	0
e	986		2068	0
e	2068		2064	0
e	2064		2650	0
e	2650		272	0
e	2650		3668	0
e	2650		3669	0
e	3669		2742	0
e	2742		1147	1
e	1147		240	0
e	4063		4062	0
e	4063		678	0
e	1595		4067	0
e	1595		100	0
e	100		88	0
e	4085		1933	0
e	4085		3973	0
e	3226		3227	0
e	3226		250	0
e	2469		531	0
e	5		161	0
e	3982		943	0
e	3296		231	0
e	2942		1754	0
e	1103		3808	0
e	3808		1090	1
e	1090		4139	0
